term,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,seed,iter,true_val,data,model
beta0,-0.8901677086707309,3.8353229034993714e-4,0.07125328157084161,-1.0290870954975022,-0.9385116480549972,-0.8903353246769066,-0.8418453788152243,-0.7498684320682149,34514.84069888227,1.000024067354763,20191147,40000,-1,med-pos-noerror,linear
betax,1.029539075293664,1.2195051008465061e-4,0.023753629371782645,0.9826240141421386,1.0135186854553528,1.029641674200318,1.045693887078132,1.0760725693213933,37939.59664743697,1.0000852343879265,20191147,40000,1,med-pos-noerror,linear
sigma,1.0062086031264195,2.7863820843637715e-4,0.05137550457661871,0.911621329057743,0.970556257468294,1.0039283454554266,1.0393745728972272,1.1135192983802629,33996.23811004269,1.0000088062832835,20191147,40000,1,med-pos-noerror,linear
beta0,-1.0403031400575515,3.569089214955096e-4,0.07359182087617833,-1.1835505148544148,-1.0899841312425806,-1.0398641939772328,-0.9910794741591743,-0.8952279028140468,42515.20618657856,1.0000392855605633,20191148,40000,-1,med-pos-noerror,linear
betax,1.0420726759684276,1.2103305026436852e-4,0.025032983212047687,0.99275947056168945,1.0252578621219515,1.0421651818170719,1.0589019559217525,1.0907453551881072,42777.683139364184,1.0000166292670198,20191148,40000,1,med-pos-noerror,linear
sigma,1.0334907159727698,2.6129458580051066e-4,0.05267442921455572,0.9370116570671575,0.9968610355470003,1.0310339761960061,1.067797469330523,1.143393485437293,40638.610902602675,1.0000082287593308,20191148,40000,1,med-pos-noerror,linear
beta0,-0.942541229874969,3.4287020950383545e-4,0.06568489505345242,-1.071951820407987,-0.986104642398804,-0.9421750624769574,-0.8981915339804194,-0.8151044615083594,36700.46062818155,0.9999975644712885,20191149,40000,-1,med-pos-noerror,linear
betax,0.9829930326486885,1.2131366127328215e-4,0.023341358482476114,0.9369654208181364,0.9672793028962919,0.9830674590658959,0.9987220608342695,1.0287066632948556,37019.695080112426,0.9999949491786204,20191149,40000,1,med-pos-noerror,linear
sigma,0.9223404024622425,2.4768672334914447e-4,0.0466519104631889,0.836979553341139,0.8900382143192973,0.9203172139140876,0.9524726449133891,1.0195440169524028,35475.89910454331,1.0000322941688524,20191149,40000,1,med-pos-noerror,linear
beta0,-0.990966524474206,3.268994692149961e-4,0.0702763056003757,-1.1294661476858285,-1.038632464250845,-0.9909042140978492,-0.9437302773612168,-0.8545127721218129,46215.687144824384,0.9999661081395915,20191150,40000,-1,med-pos-noerror,linear
betax,0.9931400818765649,1.137110815734141e-4,0.024916212506347537,0.9438206216726883,0.9765919453866988,0.9932384942960124,1.0097901175917372,1.0421894657035873,48012.95896786967,0.9999642371674802,20191150,40000,1,med-pos-noerror,linear
sigma,0.993508670154427,2.3668856791924704e-4,0.05035786390863889,0.901041711724451,0.9583709508273053,0.9912369463693098,1.0260680819573038,1.0979703514244423,45266.825147439136,0.9999621259548763,20191150,40000,1,med-pos-noerror,linear
beta0,-1.007050697915516,4.020253505184765e-4,0.07610036635621337,-1.1572669568400584,-1.0576968363406012,-1.0072217186381716,-0.9558006504086134,-0.859050987842384,35831.63425853109,0.9999977846606134,20191151,40000,-1,med-pos-noerror,linear
betax,0.9666299146581846,1.4805056966384723e-4,0.027660737676207203,0.9123539907862108,0.9480403121324341,0.9667046361891819,0.9852936835778524,1.0210200910604035,34906.58400825103,1.0001555869520982,20191151,40000,1,med-pos-noerror,linear
sigma,1.0620234466382739,2.8019735112842575e-4,0.05353709033904668,0.9635484090721371,1.0248852445461567,1.059935205593772,1.0963096348893218,1.1738673966052215,36507.44821278273,1.0000036949487596,20191151,40000,1,med-pos-noerror,linear
beta0,-1.0533374479357303,3.710987504990475e-4,0.07539479929785531,-1.201469786796739,-1.1037200727061176,-1.0535977413246682,-1.002859286364684,-0.9053574700558226,41276.58840418405,0.9999802892389685,20191152,40000,-1,med-pos-noerror,linear
betax,1.007425318581806,1.2973052104293354e-4,0.026390012303818558,0.9559122174310741,0.9896951444317912,1.0074390536634976,1.0251718986339244,1.0588982203782662,41380.416792940225,0.9999943117491081,20191152,40000,1,med-pos-noerror,linear
sigma,1.0612658849317156,2.5706767023758346e-4,0.05408197915500907,0.9612499961625608,1.0235043508615136,1.0592904074036955,1.0963126483739272,1.172871268793363,44259.87974510317,1.0000126782151832,20191152,40000,1,med-pos-noerror,linear
beta0,-0.9239430630683837,3.983631158424923e-4,0.07716175642963458,-1.0752182266799626,-0.9760887174938314,-0.9240541891923122,-0.8722601697463614,-0.7724160175780561,37518.54334926812,1.0000075819869692,20191153,40000,-1,med-pos-noerror,linear
betax,0.997295172805838,1.432967826964121e-4,0.027763411358168857,0.9428917478862271,0.9785879818959979,0.9973320888793954,1.0160845319100074,1.0516508511894593,37538.14230292327,0.9999606955465805,20191153,40000,1,med-pos-noerror,linear
sigma,1.0821364706714416,2.820937219653178e-4,0.05475445423566439,0.981844178297803,1.0440343861718153,1.0794790564601953,1.1176079587724033,1.1954378573562279,37674.89642456266,1.0000048658357115,20191153,40000,1,med-pos-noerror,linear
beta0,-0.9578776733230441,3.536421696218477e-4,0.06814223059182385,-1.0906963462512718,-1.0040811452366807,-0.9578192522536975,-0.911807668999125,-0.8248532291185879,37128.26019467657,0.9999550479188879,20191154,40000,-1,med-pos-noerror,linear
betax,1.0006365347950725,1.305112599399004e-4,0.025378354942609257,0.9503649100777152,0.9836394832685746,1.0007797722286123,1.0175867706004738,1.0504733642299948,37812.11496483837,1.0000015786402914,20191154,40000,1,med-pos-noerror,linear
sigma,0.9632672638105713,2.4710264285127034e-4,0.04865897979239994,0.873694353187008,0.9294940692113837,0.9610906141298414,0.9949183144516234,1.0638687664650905,38776.733098483586,0.9999814531713862,20191154,40000,1,med-pos-noerror,linear
beta0,-0.917181580869069,3.7211936279985295e-4,0.07017780807838543,-1.0532100192034348,-0.9646166421413437,-0.9173516584751054,-0.8697730303458354,-0.7804283473193792,35566.00306558541,1.0001477219871693,20191155,40000,-1,med-pos-noerror,linear
betax,1.002607290688701,1.2545749337452818e-4,0.02444249868805577,0.9545091906135793,0.98616639125829,1.0025121831478963,1.0191523825810989,1.0504386322304706,37957.533921663024,1.0000323331927348,20191155,40000,1,med-pos-noerror,linear
sigma,0.9972065485123905,2.693754079529384e-4,0.05053170621403721,0.90396606995216,0.9624511281864945,0.9951300167451939,1.0298566121224437,1.1027034857055682,35189.41399398017,1.0000379801835133,20191155,40000,1,med-pos-noerror,linear
beta0,-1.0534437523235938,3.1709025439143924e-4,0.06534084642997469,-1.1823912472377391,-1.0970421733556883,-1.0536869660218344,-1.0093255824389047,-0.9253577036644269,42462.320430988664,0.9999962119228574,20191156,40000,-1,med-pos-noerror,linear
betax,1.0028735934274402,1.1366157097063126e-4,0.023217651791223797,0.9570752823887555,0.9873984682282954,1.0028999246927965,1.0182520406110434,1.048774289674456,41726.24256541063,0.999997389875561,20191156,40000,1,med-pos-noerror,linear
sigma,0.9195067289720995,2.3202921757092747e-4,0.04659003283608464,0.8338416989544529,0.8869353269302512,0.9176858898572484,0.9496395879325096,1.0157106477160842,40318.15795705133,0.9999660757958717,20191156,40000,1,med-pos-noerror,linear
beta0,-1.0088890348716943,3.1019733187597355e-4,0.06403938054805627,-1.1333710957557475,-1.052021052972004,-1.008596714695055,-0.9658453948037584,-0.8826331190794225,42620.459611744205,0.9999846006061555,20191157,40000,-1,med-pos-noerror,linear
betax,1.0160405991483497,1.1244570772302862e-4,0.02280937820419128,0.9715164250724732,1.0005589152013799,1.0160012294424328,1.0313941295766116,1.0609962906499337,41147.27965727216,1.0000344011951372,20191157,40000,1,med-pos-noerror,linear
sigma,0.9034140485971153,2.2378724876079035e-4,0.04548592977357509,0.8191278697017801,0.8721755233032196,0.9016378026512838,0.932889564482403,0.998130310593324,41312.6904399154,0.9999679097854461,20191157,40000,1,med-pos-noerror,linear
beta0,-1.1262724742604031,3.52976489868023e-4,0.06716745319613393,-1.2591715089422428,-1.1713558290574766,-1.12628952439003,-1.0811626641468317,-0.9950913381442497,36209.80639242507,1.000018545999782,20191158,40000,-1,med-pos-noerror,linear
betax,0.9919884472967757,1.2063386565019453e-4,0.02312373499222996,0.9466275310881659,0.976310876781407,0.9919139334389172,1.007727977206297,1.0369723712664156,36743.24236610204,1.0000110959279103,20191158,40000,1,med-pos-noerror,linear
sigma,0.9521209786977707,2.63696320755667e-4,0.04829857098183994,0.8634807942286369,0.9184014820065473,0.950191244842905,0.9833290321256607,1.0528843932873397,33547.52013137491,1.000083582540134,20191158,40000,1,med-pos-noerror,linear
beta0,-0.9451839275475662,3.681425168757821e-4,0.06830126417349985,-1.0798261961804043,-0.9909799252245227,-0.9449163741377289,-0.8987227803925391,-0.8127556599239077,34421.162198324666,1.000049620509293,20191159,40000,-1,med-pos-noerror,linear
betax,1.0313334194671822,1.2493888874711608e-4,0.023074544224614787,0.9863761244669621,1.0156892145945484,1.0312963094264105,1.0469021798537206,1.076371004285112,34109.15693561199,1.0000411255200778,20191159,40000,1,med-pos-noerror,linear
sigma,0.955189242847259,2.640646853852689e-4,0.04841868504582504,0.8664139326965554,0.9215322996308558,0.9533420192655018,0.9865837914402156,1.0552591944925522,33620.59009379187,1.0001138520364585,20191159,40000,1,med-pos-noerror,linear
beta0,-0.9169006494690684,3.2128339770778837e-4,0.06198238345509617,-1.0384541922138097,-0.9584187449207777,-0.9169470871220646,-0.8750054361934874,-0.7957836947236925,37218.59520906333,1.0000360453694825,20191160,40000,-1,med-pos-noerror,linear
betax,1.0312834869533098,1.0953536781939856e-4,0.021014670135588907,0.990000838611883,1.0172282001663844,1.0312611337945192,1.0453792513296194,1.0722284232188695,36807.50779871927,0.9999931663290506,20191160,40000,1,med-pos-noerror,linear
sigma,0.8680591093685818,2.3525435376570608e-4,0.043911231623711716,0.7868193480437579,0.8376290757391363,0.8660230813455172,0.8964881203922439,0.9587755760118627,34839.819615058266,0.9999814148937425,20191160,40000,1,med-pos-noerror,linear
beta0,-0.9736937702257193,3.5327277013738015e-4,0.07123161093242635,-1.1128633673226067,-1.0217432536145816,-0.9736317415978697,-0.9259967510637158,-0.8335572287391474,40656.05215257932,1.000029480815219,20191161,40000,-1,med-pos-noerror,linear
betax,0.9598291726910521,0.00013121174406944611,0.026141414144037735,0.9081463661797292,0.942331941646545,0.9598430821005688,0.9774585031616982,1.010628615188786,39692.89163707022,0.999962610951118,20191161,40000,1,med-pos-noerror,linear
sigma,1.0008534163351117,2.6184463991904425e-4,0.05062636176182516,0.9073139850695908,0.96586544640522,0.9987621099396711,1.0335379823971778,1.1065623400143543,37382.30358126136,0.9999586696074887,20191161,40000,1,med-pos-noerror,linear
beta0,-1.1096189252619388,3.755499552389215e-4,0.07203097918611244,-1.2512659931556305,-1.1579729644986267,-1.1098034343958325,-1.0615812101674829,-0.9675894050546877,36787.74844294591,0.9999830401108014,20191162,40000,-1,med-pos-noerror,linear
betax,1.0700839385172678,1.3136495824726758e-4,0.025278739990411206,1.020802810273967,1.05304772411374,1.070249280536287,1.0869117106701514,1.119345676372344,37029.835397116585,0.9999985953208406,20191162,40000,1,med-pos-noerror,linear
sigma,1.0157379611895725,2.7676055090784465e-4,0.051546303821612835,0.9211774848052622,0.9800362599661692,1.013328615641511,1.0490184694502696,1.1230912322841025,34688.5930618429,0.9999880360277847,20191162,40000,1,med-pos-noerror,linear
beta0,-1.0141343528733484,3.5952752805214834e-4,0.0722839151252024,-1.1555030609085386,-1.0624758648080448,-1.0140814904484705,-0.9653783743715127,-0.8727855021507912,40422.11535203934,0.9999622074527571,20191163,40000,-1,med-pos-noerror,linear
betax,1.0139215569222735,1.248360216106712e-4,0.024712623475550356,0.9657619426626649,0.9971778561927986,1.0138669217156138,1.0305829765486634,1.0625682004416934,39188.43003003083,1.000048317212281,20191163,40000,1,med-pos-noerror,linear
sigma,1.015307735837781,2.5851309239819883e-4,0.05134758102118975,0.9210981156123978,0.9795793017679593,1.0129679345838625,1.0488738778686004,1.1219037574837283,39452.53302377983,0.9999612343933149,20191163,40000,1,med-pos-noerror,linear
beta0,-0.952908710048445,3.3565229857182534e-4,0.07047042167819909,-1.0920208437604046,-0.9998953681061076,-0.9525916525594411,-0.9061238289419853,-0.8143744067727187,44079.2797126573,0.9999525171160434,20191164,40000,-1,med-pos-noerror,linear
betax,0.9456310602956132,1.1292701743485259e-4,0.02373267077170369,0.8989456777933964,0.9297770291722104,0.9455512492032976,0.9614684464994725,0.9923847201480045,44166.9605442692,0.9999553361939643,20191164,40000,1,med-pos-noerror,linear
sigma,0.9936095815019745,2.3490580393782795e-4,0.05043281712335882,0.9004226848391552,0.9587550163493441,0.9914848059678141,1.026112909635527,1.097970791611324,46093.423067814685,0.9999638781925999,20191164,40000,1,med-pos-noerror,linear
beta0,-0.8862052319121929,4.056815948512137e-4,0.0771180631806558,-1.0373062848289654,-0.9377565762325032,-0.8859334098251137,-0.8341142244081419,-0.7351349718299756,36136.1281500872,0.9999935134371843,20191165,40000,-1,med-pos-noerror,linear
betax,1.0047893932544754,1.4335182485239456e-4,0.027729470342830832,0.9506126955723873,0.9861517132983001,1.0047075585204424,1.0235035173002918,1.0596840456910601,37417.66624021063,1.0000171555084705,20191165,40000,1,med-pos-noerror,linear
sigma,1.0882346219496144,2.937615626494599e-4,0.05513949693765014,0.9869943842277616,1.05003671315818,1.0860022560906213,1.123768020593411,1.2022420571391772,35231.86714145474,0.999975358919885,20191165,40000,1,med-pos-noerror,linear
beta0,-0.7433650976437968,3.6777929124487315e-4,0.0710380536256323,-0.8833357724840158,-0.7910235130734995,-0.7431333084355829,-0.6959140966126478,-0.6039465309168159,37308.48074546053,0.9999794273908649,20191166,40000,-1,med-pos-noerror,linear
betax,0.9584755630845196,1.2268126412053173e-4,0.024348816514306888,0.9104208030445808,0.9423086780141825,0.9585317628640904,0.9747934905731007,1.0062998256606117,39391.20163668393,0.9999804243387098,20191166,40000,1,med-pos-noerror,linear
sigma,1.007961409706855,2.683461196470008e-4,0.05134373990621882,0.9135752060129538,0.9722699073523953,1.005819185458888,1.0413345192418006,1.114602466309632,36608.70447532593,0.999964510585837,20191166,40000,1,med-pos-noerror,linear
beta0,-1.0248163859562134,4.0309077913431814e-4,0.07503638710964784,-1.1717798652545264,-1.0752581534823729,-1.025001751526595,-0.9747628617872672,-0.8771233734733838,34652.781747195986,1.0000227760311144,20191167,40000,-1,med-pos-noerror,linear
betax,1.033929026724677,1.4668249337585065e-4,0.027477568721358394,0.9798133869775674,1.015327965993375,1.0341650742813577,1.0524155113043996,1.0876615431910306,35091.34691008343,0.9999667798867957,20191167,40000,1,med-pos-noerror,linear
sigma,1.0633889468231656,2.890390113331758e-4,0.05368611026103685,0.9647765777778136,1.0258521180601683,1.0613639289322059,1.0981344327368296,1.1744974995584336,34499.353121340806,0.999960204234254,20191167,40000,1,med-pos-noerror,linear
beta0,-1.0702373150527278,3.624544010870985e-4,0.07535450682803482,-1.2182050737755583,-1.1208128012781826,-1.0702314642531934,-1.019527847751677,-0.9233792331589115,43222.68170057616,0.9999743104834243,20191168,40000,-1,med-pos-noerror,linear
betax,0.9890303685473927,1.1938483264723058e-4,0.02582470497228174,0.9388491368482473,0.9714428206662479,0.9888674066449221,1.006488380553309,1.0396421868766292,46792.088260445125,1.0000447427976633,20191168,40000,1,med-pos-noerror,linear
sigma,1.0664771499649275,2.6851923231369497e-4,0.05403110098712592,0.9662802817904331,1.0288185625448718,1.0645032104183696,1.1014115692632716,1.1785592751042295,40488.980420751905,0.9999682512420998,20191168,40000,1,med-pos-noerror,linear
beta0,-1.0566279460480188,3.3817041702703584e-4,0.0670507561905826,-1.1863467410978727,-1.1020826561636818,-1.0565514435754322,-1.0116739810345694,-0.9244150231443476,39312.995271947606,1.0000042761905918,20191169,40000,-1,med-pos-noerror,linear
betax,0.9845183535786617,1.1604294431751233e-4,0.022839772323257047,0.9397512680741303,0.969205195981909,0.9844027593789538,0.999957171093631,1.0291183207968786,38738.79091841124,0.9999906119538275,20191169,40000,1,med-pos-noerror,linear
sigma,0.941779092848361,2.3481753280121557e-4,0.047450576601584325,0.8542504651952642,0.9090049285986949,0.9395728003609204,0.9719918419528973,1.0406118812859557,40834.00212396659,1.0000016220337977,20191169,40000,1,med-pos-noerror,linear
beta0,-0.9957984198061466,3.774968905834746e-4,0.0713003782995773,-1.1354516857626242,-1.0433448809794919,-0.9961832841855791,-0.9480703147106931,-0.855804810506443,35674.419156510005,1.000002331152653,20191170,40000,-1,med-pos-noerror,linear
betax,0.9901573990459309,1.2553838620009677e-4,0.023530243918649257,0.9440245367948076,0.9743911306167521,0.9901337831668651,1.0059373561329563,1.036387896965153,35131.74933351591,1.000025140935537,20191170,40000,1,med-pos-noerror,linear
