term,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,seed,iter,true_val,data,model
betax,0.9866854469825661,7.410501165707916e-5,0.016551076368680723,0.9540843485666733,0.9755709757496116,0.9866954787258917,0.9979214008948388,1.0189456827662506,49883.54683972098,0.9999687904480866,20191140,40000,1,med-pos-xyerror,linear-xyme
sigma,0.9287506219848829,4.8212297132264046e-4,0.07346797313557649,0.7903385877990092,0.8785452245790988,0.9267926128543786,0.977323474630858,1.0783398056999707,23220.97592108355,1.0000069973812968,20191140,40000,1,med-pos-xyerror,linear-xyme
beta0,-1.0330751194422985,3.6991332705144396e-4,0.09098413602844266,-1.2105370020568804,-1.094062037329328,-1.0338728983503258,-0.971851760809825,-0.854382982603192,60496.65951814639,0.9999869267529728,20191141,40000,-1,med-pos-xyerror,linear-xyme
betax,1.004766082755701,8.336696043994775e-5,0.02012312464536229,0.9655324820150968,0.9912093525225276,1.0048597771241494,1.0182334812496026,1.044370867275521,58264.349188055734,0.9999938968663383,20191141,40000,1,med-pos-xyerror,linear-xyme
sigma,1.0691147023572194,4.4327517631565004e-4,0.07818933982549953,0.9220490878709546,1.015194942495554,1.0665834170006452,1.1201506598495905,1.2298008221025305,31113.45714948966,0.999987383578911,20191141,40000,1,med-pos-xyerror,linear-xyme
beta0,-1.10390019644839,3.422867205257785e-4,0.08095056733981743,-1.2636425585982016,-1.1578737694278043,-1.103968414727401,-1.0496460865450112,-0.9461778995081023,55931.91549578393,0.9999885332682902,20191142,40000,-1,med-pos-xyerror,linear-xyme
betax,0.9635115588728979,7.085989869734408e-5,0.01657045449737728,0.9310124147389058,0.9523880458439877,0.9635774892563242,0.9746815690936681,0.996045858143685,54684.945891498784,0.9999790937253247,20191142,40000,1,med-pos-xyerror,linear-xyme
sigma,0.901946132177115,4.709414957396206e-4,0.07256870195422428,0.7651277148788309,0.8522592389754594,0.8996962303087059,0.9500264212876418,1.0494604502189682,23744.59640380692,0.9999986182266395,20191142,40000,1,med-pos-xyerror,linear-xyme
beta0,-0.9474596492069486,3.474022977240524e-4,0.08490515480411932,-1.113381080941344,-1.0041404741103137,-0.9474529778899141,-0.8900397791114347,-0.7821073643145855,59731.40676967223,0.9999861089211343,20191143,40000,-1,med-pos-xyerror,linear-xyme
betax,1.0002091495801313,6.77533749128463e-5,0.016311260746205297,0.9680861018159568,0.9893132282434042,1.0001789086271775,1.0111575805453128,1.0323370729629526,57957.97382913459,0.9999858306480478,20191143,40000,1,med-pos-xyerror,linear-xyme
sigma,0.9710122283529645,4.556424997458266e-4,0.07527450955437305,0.8304966513713139,0.9189958749336757,0.9687756409970323,1.0204218133712633,1.1239807934848118,27292.757567065048,0.9999874897551368,20191143,40000,1,med-pos-xyerror,linear-xyme
beta0,-1.0420167195612058,3.688925369334772e-4,0.09284187848325966,-1.2231983507310125,-1.1044017996008049,-1.0420471102638205,-0.9794773357943327,-0.8594761558232625,63341.4644237421,0.999984175732682,20191144,40000,-1,med-pos-xyerror,linear-xyme
betax,1.0011696865082425,7.911963674704523e-5,0.01940846301639983,0.9632469812797358,0.988069520120133,1.001090682883814,1.01417453335197,1.0394585272921764,60174.670292600946,0.9999554109860793,20191144,40000,1,med-pos-xyerror,linear-xyme
sigma,1.1049420306321194,4.193300239654374e-4,0.07814797788051066,0.9578775073890631,1.0512512450443285,1.102410578301081,1.1556472981826669,1.265293409246147,34731.502536311345,0.9999790748538516,20191144,40000,1,med-pos-xyerror,linear-xyme
