term,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,seed,iter,true_val,data,model
betax,1.253321797090179,9.408925805630435e-5,0.020747581616352706,1.212677065401332,1.2393130257840552,1.2534561289514272,1.267201443406308,1.2940613616589152,48624.4694338508,0.9999520717237258,20191222,40000,1,med-pos-xyerror,linear-xme
sigma,1.056234224923224,3.51042406291753e-4,0.06909680423357266,0.9271447700476475,1.0084338585285741,1.0542658568696233,1.1009793213046128,1.1991808847920842,38743.31318358367,0.9999851694961261,20191222,40000,1,med-pos-xyerror,linear-xme
beta0,-1.023228196418125,3.726821255856388e-4,0.08778834228107991,-1.1961633513027694,-1.0822696377030692,-1.0231535666396998,-0.9643403671279172,-0.8500855156850746,55487.68025860398,1.0000071457675066,20191223,40000,-1,med-pos-xyerror,linear-xme
betax,1.2020995192066408,8.94317756587438e-5,0.020755869457816732,1.1612982406008954,1.1882372566628976,1.2020737922203146,1.2160436218673911,1.2427004109811417,53863.94446964849,0.9999763563486416,20191223,40000,1,med-pos-xyerror,linear-xme
sigma,1.1018042734532312,3.382384655017567e-4,0.06910202390357953,0.9738382446542017,1.054000438236981,1.0989437487821276,1.1468150527906391,1.2441798583636334,41738.375722956654,1.0000106570271594,20191223,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0539755369055614,3.196047877807484e-4,0.0872274670133661,-1.2254695943108005,-1.1125895202543752,-1.0531844595448345,-0.995111700802825,-0.8833053925246247,74486.91186926713,0.9999748731151092,20191224,40000,-1,med-pos-xyerror,linear-xme
betax,1.2381273173178982,9.065137759717755e-5,0.023786656837907202,1.1911678852450052,1.222117999394007,1.238101295777883,1.2541960474023255,1.2845432245227524,68852.22793078856,0.9999650846630256,20191224,40000,1,med-pos-xyerror,linear-xme
sigma,1.0968371129216694,3.2083695087549625e-4,0.06967173033020665,0.9674483253453515,1.0488680770922072,1.0947900186654034,1.141996494003525,1.2402751982138682,47156.81148730689,0.9999999546250075,20191224,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9594532354443948,3.7423817706977165e-4,0.0864078721087126,-1.1301563028518247,-1.0168108387029782,-0.9601243236847319,-0.9015350011822016,-0.7904950425903927,53310.21604431188,0.9999843155278365,20191225,40000,-1,med-pos-xyerror,linear-xme
betax,1.254356909575707,9.268289235590699e-5,0.020692067921671616,1.2137665717679298,1.2404399514008133,1.2543427783449235,1.2684204064648998,1.2950811408792093,49843.51183371777,0.9999777136552086,20191225,40000,1,med-pos-xyerror,linear-xme
sigma,1.072608763413342,3.5574638881689995e-4,0.06941937878999391,0.9438917019385609,1.0243869584485665,1.0701767128862487,1.1175085872274249,1.2160864093185595,38078.553774337655,0.9999664131560988,20191225,40000,1,med-pos-xyerror,linear-xme
beta0,-0.8405221144507358,2.888642181267141e-4,0.07933101029924908,-0.9960207938134352,-0.893346187443146,-0.8408436972655434,-0.7871515677695022,-0.684992074270483,75422.07437626048,0.9999844666583027,20191226,40000,-1,med-pos-xyerror,linear-xme
betax,1.231813708649904,7.62179170671227e-5,0.01976440208653701,1.193052772025162,1.2184480399775957,1.2317646226971104,1.2451447636378554,1.2706895743547404,67243.94888180758,0.9999557863157761,20191226,40000,1,med-pos-xyerror,linear-xme
sigma,0.9671462619347231,3.298174911529432e-4,0.06530080767481963,0.8455213072110337,0.9219841994866673,0.9649844376648812,1.0097970430727397,1.1005391775332736,39200.33136866394,0.9999660762465319,20191226,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9364925746021714,3.8839454243565685e-4,0.08997260385531909,-1.1142691258392419,-0.9967699326522681,-0.936596379872324,-0.8763867713355741,-0.7601622493116337,53662.92502820651,0.9999943185610097,20191227,40000,-1,med-pos-xyerror,linear-xme
betax,1.21059051739537,1.0304968982355395e-4,0.023715045837261164,1.164202617132935,1.1948420253188312,1.2104438744840893,1.2264884525972317,1.2572929541674795,52960.80271777708,0.9999653532702298,20191227,40000,1,med-pos-xyerror,linear-xme
sigma,1.150732204354654,3.535122433180528e-4,0.07181339495191301,1.0170528335634021,1.100935397187657,1.1483804051172668,1.1971231204011725,1.2982282801838347,41266.91445500348,1.0000125661615091,20191227,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9466150936672529,3.6892848187028394e-4,0.08556898270017939,-1.1136646251026532,-1.0043642248123539,-0.9468319216998149,-0.8895408704501953,-0.7784467947622189,53795.79973652172,0.9999641249320371,20191228,40000,-1,med-pos-xyerror,linear-xme
betax,1.2457331136500192,1.0277214913167984e-4,0.023524519474331283,1.1992187597798436,1.2299018475373236,1.2457175766798998,1.2615965513729956,1.291732886276278,52395.09657962012,0.9999993782147083,20191228,40000,1,med-pos-xyerror,linear-xme
sigma,1.0748628994837996,3.392998196138268e-4,0.06932052910497563,0.9456252929647957,1.0273635132153296,1.0726939492152,1.1198839100884403,1.2192380913579157,41740.3878604429,1.0001004692441045,20191228,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0688855645021156,3.7964790466045136e-4,0.08878079289508953,-1.2433196452367425,-1.1283367732945817,-1.0687233753235508,-1.0090915297014895,-0.8949831440541783,54685.98313189253,0.999998731656426,20191229,40000,-1,med-pos-xyerror,linear-xme
betax,1.2497763382874316,9.47636288553648e-5,0.02188108945790039,1.2066791674701554,1.2350030698500256,1.2498436927160372,1.2644216055796305,1.2926363348264118,53315.626529369045,0.99998412754928645,20191229,40000,1,med-pos-xyerror,linear-xme
sigma,1.1219806828165957,3.472574588096313e-4,0.07135350842851791,0.9886727726570377,1.0729460957509884,1.1193555138559688,1.1684734260363225,1.2674130850814358,42220.90115552065,1.0000605854299904,20191229,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9890435529208395,3.9587657348858716e-4,0.08976876474408517,-1.1642249079371303,-1.049837387690682,-0.9898389081449349,-0.9285597573072226,-0.8121790322068745,51419.860390137306,1.000032754393404,20191230,40000,-1,med-pos-xyerror,linear-xme
betax,1.2586360522718436,1.059010051346749e-4,0.023618825104048096,1.2122418612141546,1.242874704458081,1.258576742413496,1.2743898778686682,1.3052019172154428,49741.21808221394,0.999969232768,20191230,40000,1,med-pos-xyerror,linear-xme
sigma,1.1394860483833074,3.591837386263598e-4,0.07188150627197416,1.005580349365781,1.0895763651461747,1.1365815807731372,1.186313673890999,1.2882552725881251,40049.86026425987,0.9999937353941976,20191230,40000,1,med-pos-xyerror,linear-xme
beta0,-0.8310981022725402,3.0716074229816066e-4,0.08479004741044673,-0.997751476587494,-0.88802251578241,-0.8311724669181406,-0.7740961168299789,-0.6665135279402258,76200.59093369807,1.0000029299063178,20191231,40000,-1,med-pos-xyerror,linear-xme
betax,1.215482421872703,8.154770796091972e-5,0.021436763060346288,1.1732301247316745,1.2012330148780552,1.2155876959372653,1.2296985413600288,1.2575165730325382,69102.68106425583,1.000052076995311,20191231,40000,1,med-pos-xyerror,linear-xme
sigma,1.0583300030817733,3.046309930995071e-4,0.06752172066107724,0.9327117043863884,1.0116696984669162,1.0560088089462012,1.1024055156940287,1.1975978706147208,49129.10236781271,0.9999818579521931,20191231,40000,1,med-pos-xyerror,linear-xme
beta0,-1.013036392218806,3.332242141782169e-4,0.08626216262421733,-1.1824172955082615,-1.0707711784992275,-1.0128373238237303,-0.9549053705969361,-0.8439158209890729,67014.31439621907,0.9999545108259743,20191232,40000,-1,med-pos-xyerror,linear-xme
betax,1.239207669168077,8.12171662461683e-5,0.02068845841845259,1.1984689626277525,1.2253164267115852,1.23937234572676,1.2530820246526815,1.279520865674633,64887.43349892755,0.9999660932826083,20191232,40000,1,med-pos-xyerror,linear-xme
sigma,1.0707763296457544,3.1969371251647075e-4,0.06807322699932948,0.9450228349910349,1.0234961733103907,1.0680594062029691,1.115607286797113,1.2092707700254008,45340.3102454457,0.9999702116436965,20191232,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0018446599664308,3.866609482526978e-4,0.0875933829890457,-1.1741210123867087,-1.060755553616195,-1.0016523965500523,-0.9433554152264749,-0.8281597422773089,51319.44797740095,0.9999722763251129,20191233,40000,-1,med-pos-xyerror,linear-xme
betax,1.2079496474986346,9.959307263925685e-5,0.02267415688499714,1.1632388469855732,1.1926289920039599,1.208163237516358,1.2231936820072011,1.2522045764575782,51832.72381717158,0.9999690869970602,20191233,40000,1,med-pos-xyerror,linear-xme
sigma,1.1143492870146925,3.4981128349195967e-4,0.06979330270555027,0.9852496181852705,1.0661176827131313,1.1120126302483264,1.1595493197758495,1.258396105262867,39807.03882953627,0.9999544458216841,20191233,40000,1,med-pos-xyerror,linear-xme
beta0,-1.1259655224756533,3.071267859385485e-4,0.08470034018296642,-1.2919030541954315,-1.1829823174927947,-1.1255284571673831,-1.069421338894397,-0.960072803792377,76056.25191223378,0.9999879124686324,20191234,40000,-1,med-pos-xyerror,linear-xme
betax,1.2289096893173728,7.679613861774897e-5,0.020980343839482125,1.1876017041270277,1.2148595398037565,1.2288654265760814,1.2429127727824638,1.2700378507307706,74635.66988565562,0.9999971062939618,20191234,40000,1,med-pos-xyerror,linear-xme
sigma,1.0535405180401105,3.1167443803791444e-4,0.06814304653264247,0.9260681367884324,1.0065068436311693,1.0510683113394657,1.098802972930699,1.1922121382845212,47801.41162040952,1.0000485062147209,20191234,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9876808255822782,3.43969844704868e-4,0.0848073396721597,-1.1531500848831324,-1.0449682181255298,-0.9874507988665661,-0.9304859206888282,-0.8203327008258722,60789.15959762295,0.9999571027126423,20191235,40000,-1,med-pos-xyerror,linear-xme
betax,1.2620299735176983,9.44140891357214e-5,0.022430216484872968,1.2179174340457302,1.2468845562833735,1.2620498755771428,1.2770601033709412,1.3061142113516915,56440.82004838349,1.0000123078811407,20191235,40000,1,med-pos-xyerror,linear-xme
sigma,1.056892197500792,3.2973081807993206e-4,0.06885717827509302,0.9281761778256348,1.00929639187397,1.054304437603517,1.101975290432871,1.1987121816047208,43609.324845808784,0.9999613347703976,20191235,40000,1,med-pos-xyerror,linear-xme
beta0,-0.8982782369599394,4.0946128912130303e-4,0.09391382601998563,-1.0828582276175927,-0.9612461413593735,-0.8980695288117999,-0.8359198409733082,-0.7134737252928558,52605.76845220669,0.9999611142092838,20191236,40000,-1,med-pos-xyerror,linear-xme
betax,1.2390764019997191,9.973993032547507e-5,0.023005097245593853,1.1941842292570741,1.2233588228450758,1.2391678522228213,1.2545315748478165,1.284044547182896,53199.803214616855,0.9999655308484287,20191236,40000,1,med-pos-xyerror,linear-xme
sigma,1.190488794357841,3.6991556511480614e-4,0.07325815261860126,1.054579968559991,1.1398734720274584,1.1880308727691447,1.2380630098831895,1.3421202274744202,39219.92094469062,1.000000495649268,20191236,40000,1,med-pos-xyerror,linear-xme
beta0,-1.1061846854477806,3.00790144224914e-4,0.08297938554727016,-1.269384726534108,-1.1617180751663725,-1.1059155838683952,-1.0501023044309366,-0.9432791403264833,76105.00614078471,0.9999719308395763,20191237,40000,-1,med-pos-xyerror,linear-xme
betax,1.2215304845197268,7.862664827767572e-5,0.020366747961332345,1.1813705580909633,1.2078998758272992,1.2215769087494037,1.2352138220268856,1.2611189022505798,67097.11583177815,0.9999670116070346,20191237,40000,1,med-pos-xyerror,linear-xme
sigma,1.0171066804847622,3.06937036955417e-4,0.06684851415220486,0.89309651322782,0.9709203284520821,1.0150218920188099,1.0604896405481141,1.155140185863551,47433.47305143036,0.9999546787417397,20191237,40000,1,med-pos-xyerror,linear-xme
beta0,-0.829407703279223,3.350767973056841e-4,0.08959274276290567,-1.0040918159714305,-0.8897866483127446,-0.8294444401148018,-0.7690897148461159,-0.6540792681684279,71491.91869032537,0.9999868118201158,20191238,40000,-1,med-pos-xyerror,linear-xme
betax,1.2702124234031373,8.59710737898889e-5,0.023432399242371275,1.224049425307105,1.2543389348062717,1.2703521647981084,1.2858756606428972,1.3160857134247084,74289.73586009095,1.0000436675231115,20191238,40000,1,med-pos-xyerror,linear-xme
sigma,1.1336503272585141,3.2172659999200827e-4,0.07229410445202401,0.999624833068076,1.0838198080126566,1.1315538046319213,1.1809872720197632,1.2808048823446847,50493.07569331522,0.9999854015665036,20191238,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0408686858863583,2.997753966176793e-4,0.08066618739727592,-1.1989016950059999,-1.0949844427731912,-1.040711500545756,-0.987049562208831,-0.8825952835653149,72408.75652673822,0.9999808364502348,20191239,40000,-1,med-pos-xyerror,linear-xme
betax,1.2451528038559945,7.960288137562342e-5,0.02048361766726319,1.2052959646002042,1.2312027152474805,1.2451330023508176,1.258814814888221,1.2854011030177035,66214.90278335752,0.9999771991077926,20191239,40000,1,med-pos-xyerror,linear-xme
sigma,0.98007023535412,3.168962304132561e-4,0.06578129735931704,0.856813984999789,0.9348272047827773,0.9783126961206475,1.0230040038761463,1.1148783337676615,43089.42738186656,1.0000950925534027,20191239,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0253016221909401,3.2376035179589984e-4,0.09271834674811441,-1.2067429099028648,-1.0874835325271044,-1.0245998022588454,-0.9631145325756031,-0.8436960215230569,82013.25177609557,0.9999825544114032,20191240,40000,-1,med-pos-xyerror,linear-xme
betax,1.238710953134455,8.852387076528248e-5,0.02392395832686616,1.191363272140469,1.2227803423469503,1.2387791806155815,1.254726546303669,1.2857784617132133,73037.39643717775,0.999990073421996,20191240,40000,1,med-pos-xyerror,linear-xme
sigma,1.1798570206977237,3.1821070027254647e-4,0.07334108221546833,1.0441289860615763,1.1291866991649782,1.1771713808858504,1.2273243686305018,1.3311767923651194,53120.85659227168,1.0000147077558674,20191240,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9741851952604436,3.125104401205956e-4,0.08364598578563323,-1.1385517285910212,-1.029664915153506,-0.9742456157558759,-0.9181458945657369,-0.8102335453680022,71640.91871075786,0.9999628975507314,20191241,40000,-1,med-pos-xyerror,linear-xme
betax,1.2422836450776273,7.602321312365102e-5,0.020139440399951858,1.2029003866996355,1.2288045045652751,1.2422865491762007,1.2557370361950486,1.282256936886453,70178.22114569451,0.999972028866003,20191241,40000,1,med-pos-xyerror,linear-xme
sigma,1.047406511624147,3.1023488989901613e-4,0.06829173492098742,0.9206298948552029,0.9999564636460707,1.0451152851782441,1.0923526532334789,1.186669661439144,48456.83176273451,0.9999877110960769,20191241,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9935119813473405,3.73639950883246e-4,0.08487746684506192,-1.1597133247784133,-1.0513706848153939,-0.9938641046284296,-0.9357276303400597,-0.8270028522080695,51603.386887712695,0.9999613321711303,20191242,40000,-1,med-pos-xyerror,linear-xme
betax,1.2573273865141292,8.858399759094228e-5,0.019733114417493192,1.218528645415037,1.2440515716830567,1.2573689151821612,1.270510841519565,1.2956944116226004,49622.73737380025,0.9999826240747168,20191242,40000,1,med-pos-xyerror,linear-xme
sigma,1.0658836172205841,3.570445617954466e-4,0.0694574017630401,0.9361720722530483,1.0180053895177803,1.06351065135502,1.1113343740131423,1.2103027940365862,37843.580653466925,1.0001441570492597,20191242,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9658699183452072,4.011105613720354e-4,0.09124595085965165,-1.1456937053780891,-1.0273952942378761,-0.9660143625372959,-0.9041078205926938,-0.7856114517674586,51748.648028875854,0.9999997462351841,20191243,40000,-1,med-pos-xyerror,linear-xme
betax,1.2760910103847722,9.231568341768296e-5,0.021520199233998782,1.2338268029785162,1.261610465830346,1.2761470421205687,1.290540765084861,1.3183460295759641,54342.748141356155,0.9999631821828129,20191243,40000,1,med-pos-xyerror,linear-xme
sigma,1.1571072026793139,3.542254001936295e-4,0.07300377024301988,1.0216123338886944,1.1062983996265545,1.1545150076668385,1.2044176433244518,1.3082541650565371,42474.7840975237,1.0000033841217468,20191243,40000,1,med-pos-xyerror,linear-xme
beta0,-1.1486720213832715,3.4443719647141483e-4,0.08602257528130716,-1.3167651802063678,-1.2064610992939389,-1.149079576250086,-1.090214637421119,-0.9795599599601855,62374.17130603973,0.9999745872487581,20191244,40000,-1,med-pos-xyerror,linear-xme
betax,1.2435996287717515,8.989289104381764e-5,0.02225684104082709,1.200364796709279,1.2286246544102197,1.2436461498063465,1.2586548440754188,1.286994315358556,61302.241144210435,0.9999687020211185,20191244,40000,1,med-pos-xyerror,linear-xme
sigma,1.0860018611615854,3.33838782773128e-4,0.07002437881244455,0.9554320155279347,1.0379556444793416,1.0836051078662503,1.131754385349224,1.2304470645730818,43997.19135500109,0.9999593952416899,20191244,40000,1,med-pos-xyerror,linear-xme
beta0,-1.0328838199410473,3.0247606114678326e-4,0.0810309926788619,-1.1920976804985295,-1.087234427956658,-1.0324861156993,-0.9781187499428526,-0.8761815513372285,71766.25776436744,0.9999563839762914,20191245,40000,-1,med-pos-xyerror,linear-xme
betax,1.261039842458216,7.787239607219844e-5,0.020056430831318913,1.2214492589602801,1.2475599414768845,1.2611080440727274,1.2745241500646871,1.3000838791519989,66334.6167939525,1.0000168517774,20191245,40000,1,med-pos-xyerror,linear-xme
sigma,0.9874161598032505,3.289963724017751e-4,0.06741955264485276,0.8612641430412862,0.9410341356885735,0.9845529150209409,1.0315190646851424,1.1263983164563756,41994.219535908385,1.000011329777128,20191245,40000,1,med-pos-xyerror,linear-xme
beta0,-0.895219110398581,4.204141900445332e-4,0.08554552290971243,-1.0633135808243306,-0.9522113985062852,-0.8960505575599023,-0.8379786109756595,-0.725868657171896,41403.765328340996,0.9999749461711398,20191246,40000,-1,med-pos-xyerror,linear-xme
betax,1.2276048715804233,1.0294607593680072e-4,0.021130509236934363,1.186069228866229,1.2131539272772336,1.2275873990945603,1.2418526117794468,1.2691831806006364,42130.860849061086,1.0000328779545864,20191246,40000,1,med-pos-xyerror,linear-xme
sigma,1.0752866061281068,3.797681817551176e-4,0.06954298714472358,0.9449960924051505,1.0277951702091777,1.0728508453411774,1.1209263139392935,1.2189151803530387,33532.7778833322,0.9999817731460003,20191246,40000,1,med-pos-xyerror,linear-xme
beta0,-1.1345706434801925,3.233939776440055e-4,0.08979122607558683,-1.3112905177715575,-1.1951315473858184,-1.1343659966796815,-1.0736402318979394,-0.9592772156880202,77091.0476066584,1.0000199117588846,20191247,40000,-1,med-pos-xyerror,linear-xme
betax,1.2716017046704695,8.247614209705968e-5,0.02177873393454914,1.229148625584212,1.2571072455890442,1.27151920408718,1.2862036231535434,1.3144605030632246,69728.22053363174,0.9999618569182797,20191247,40000,1,med-pos-xyerror,linear-xme
sigma,1.1338291517455932,3.2604301721581556e-4,0.07199814103631001,0.9998089587983379,1.084258032343935,1.1312690184258278,1.1800555801667074,1.282891434276671,48763.263090926586,0.9999961938130646,20191247,40000,1,med-pos-xyerror,linear-xme
beta0,-0.888592305725358,3.202454031344831e-4,0.0898718679007652,-1.065028222052227,-0.9488757762791613,-0.8887660321649604,-0.8275703722758403,-0.7130933002140379,78755.65128454419,0.999977352223356,20191248,40000,-1,med-pos-xyerror,linear-xme
betax,1.2321569361177558,8.383569801507728e-5,0.022843077123205914,1.1871973276649777,1.2168436187961102,1.2322274262241633,1.2474947648675214,1.2770068810425996,74242.27010626707,0.99996850936219,20191248,40000,1,med-pos-xyerror,linear-xme
sigma,1.135331953380453,3.0796568332244555e-4,0.07139397604993043,1.0025789694525102,1.0857264905858814,1.1325260849769951,1.182110462715408,1.282607247887715,53742.57696498862,0.9999820051321727,20191248,40000,1,med-pos-xyerror,linear-xme
beta0,-1.1915288190780418,4.356912762111615e-4,0.08672682076136921,-1.3620730110957804,-1.2496190606489406,-1.1919648793900575,-1.13266567602325,-1.0222206712067108,39623.16146054601,0.999959636132429,20191249,40000,-1,med-pos-xyerror,linear-xme
betax,1.253686295688414,1.0742861967068987e-4,0.021111849173814368,1.2123753260224603,1.2394514697330303,1.2537656726911899,1.2679906457713463,1.294771161744497,38620.02565235693,0.9999867036232318,20191249,40000,1,med-pos-xyerror,linear-xme
sigma,1.084124284315196,3.779530470164047e-4,0.06955534097895037,0.9557422650580604,1.0356043104729333,1.0820186697935592,1.1294380026764108,1.228273501213613,33867.66584173697,0.9999836500259117,20191249,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9685306334363187,3.160529117170366e-4,0.08771479208550564,-1.1401722821705906,-1.027173997347517,-0.9687052949760915,-0.9100320007932067,-0.7963435797413297,77024.00292924314,0.9999619457585982,20191250,40000,-1,med-pos-xyerror,linear-xme
betax,1.2081220420732988,8.086041155237311e-5,0.02140574211270291,1.1663874623324,1.1937009084019814,1.2080419048703677,1.222489827988171,1.250315680440648,70079.12699728727,0.9999627641661074,20191250,40000,1,med-pos-xyerror,linear-xme
sigma,1.1054028251965011,3.157634322241497e-4,0.06979389077391208,0.9747972083031906,1.0571618143444932,1.1031124009021458,1.1512093331744193,1.249731981763517,48855.2399745754,0.9999561590706086,20191250,40000,1,med-pos-xyerror,linear-xme
beta0,-0.92090662008399915,3.1173014618075145e-4,0.08344473199721725,-1.0831247388929164,-0.9777960971010892,-0.9214183677888552,-0.8643305309303961,-0.7581146334400085,71653.96742022096,0.9999652111589477,20191251,40000,-1,med-pos-xyerror,linear-xme
betax,1.2254732526586678,7.496991205196938e-5,0.019555839093748032,1.1868629607883625,1.2123274006117515,1.2255166793607364,1.2386250729364732,1.263819786880209,68042.2878197152,1.00004142455339,20191251,40000,1,med-pos-xyerror,linear-xme
sigma,1.034510048195654,3.0491264480497646e-4,0.06693235638471853,0.9104667844782863,0.987933850249576,1.0322254734576073,1.0781181455387192,1.17305822378702,48186.05361778441,0.9999632383931655,20191251,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9892845434882384,3.1314230325146943e-4,0.08516123883193147,-1.1558385921089689,-1.0461152331261323,-0.9895150639706878,-0.9318244245300286,-0.8216069920418877,73960.60544854966,0.9999621847491049,20191252,40000,-1,med-pos-xyerror,linear-xme
betax,1.2439234061538162,8.598365827216428e-5,0.022757168225948945,1.199201752673255,1.2286249711827457,1.2439461231624367,1.2591211633617392,1.2885657157824055,70049.4294612817,0.9999518681811054,20191252,40000,1,med-pos-xyerror,linear-xme
sigma,1.055453853760939,3.170243466026405e-4,0.06808917966062342,0.9290975922925907,1.0086795804321367,1.0527868662432578,1.099898801241808,1.196239816331223,46128.674073916736,1.0000197446929942,20191252,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9865884226172643,4.0718740414252873e-4,0.08898100689900859,-1.1595942501473662,-1.0464846292336978,-0.986857899240327,-0.9274594138216253,-0.8103839615825845,47753.58285997704,1.0001121577039143,20191253,40000,-1,med-pos-xyerror,linear-xme
betax,1.269575366715333,1.100761183000672e-4,0.02315317330610823,1.2242493598985495,1.25393604272227,1.2696245510534507,1.2850954497490639,1.3154343502989803,44242.00826308771,0.999980833471364,20191253,40000,1,med-pos-xyerror,linear-xme
sigma,1.107098298655285,4.0505628107947186e-4,0.0717325214090459,0.9752941697412346,1.0571813234806409,1.10434405840057,1.1541843649704573,1.2552813290973632,31361.83395997231,1.0000157549142368,20191253,40000,1,med-pos-xyerror,linear-xme
beta0,-0.8271063625004869,3.070144617803977e-4,0.08439796619828965,-0.9908652964634028,-0.8841149003555847,-0.8269120787931427,-0.7704556223236061,-0.6606035431810784,75569.45602724506,0.9999691696468052,20191254,40000,-1,med-pos-xyerror,linear-xme
betax,1.2236929690510894,7.63021983218533e-5,0.020530554236946927,1.1831814829314553,1.2099727046410258,1.2235532260707838,1.2375489242846789,1.2640864502538534,72398.11291428495,0.9999686406428054,20191254,40000,1,med-pos-xyerror,linear-xme
sigma,1.055431388435396,3.0940363182861577e-4,0.06824259819430312,0.9275457921454896,1.0081521318928166,1.0531230975824581,1.100503863438303,1.1951350523559887,48647.47373217846,0.999960480331158,20191254,40000,1,med-pos-xyerror,linear-xme
beta0,-1.008704546905081,3.403138503428874e-4,0.09550601425511389,-1.1968518969301487,-1.0725479298373082,-1.0083703595420674,-0.9441784088143386,-0.8212025323978124,78759.36260318737,0.9999731166882575,20191255,40000,-1,med-pos-xyerror,linear-xme
betax,1.2479248052598948,8.036774563303956e-5,0.02206585073416413,1.2039356441421565,1.2332558573656218,1.2479547583975243,1.2626862162448467,1.2916255600233764,75383.75724312042,0.9999648129828568,20191255,40000,1,med-pos-xyerror,linear-xme
sigma,1.2179962270288132,3.1788235746166077e-4,0.07470931125479267,1.079727406226985,1.1663278732555633,1.2148283124854236,1.266167640543358,1.3725468688074354,55235.28701437332,0.9999585374882831,20191255,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9755452062920033,3.7770172991161865e-4,0.08572886242414529,-1.1433995084175976,-1.0332937118262937,-0.9756343112331881,-0.9179153472026726,-0.8083923332669845,51517.665380959406,0.9999675099408054,20191256,40000,-1,med-pos-xyerror,linear-xme
betax,1.2608633450877873,8.883427208342576e-5,0.020294028080580825,1.2211353528301603,1.2472539147460808,1.2608071149213504,1.274523286525133,1.3008592569137567,52188.5724959872,0.9999705446132754,20191256,40000,1,med-pos-xyerror,linear-xme
sigma,1.0573220113300776,3.638236985064808e-4,0.06825358508054255,0.929836757551415,1.0103111480710452,1.0552964500181785,1.1019720494708896,1.1967065714016007,35194.02734736027,1.0000339290216909,20191256,40000,1,med-pos-xyerror,linear-xme
beta0,-1.1382062823825159,3.1795655476693485e-4,0.0853506380593402,-1.3042544651656964,-1.1957353595860791,-1.1374932856105677,-1.0813122133549369,-0.9701625795755436,72057.29904356253,0.9999585346060508,20191257,40000,-1,med-pos-xyerror,linear-xme
betax,1.252686053228889,8.491527956973928e-5,0.02269734748755067,1.208012646936224,1.2375017593944762,1.2527309416551162,1.2679868856389849,1.2971460189983772,71446.09975024163,0.9999746868745859,20191257,40000,1,med-pos-xyerror,linear-xme
sigma,1.0653454290098865,3.2178655785488984e-4,0.06941611577581429,0.9355228809984416,1.0175001013094658,1.0632400263579318,1.1107498926393482,1.2069318572078642,46535.54679584102,0.9999877776001679,20191257,40000,1,med-pos-xyerror,linear-xme
beta0,-0.9601797188173461,3.069933794366588e-4,0.084866010969031,-1.1260589634577203,-1.0174728454386948,-0.9605246437875132,-0.9029988920512506,-0.7946741689344476,76420.4444135346,0.9999589237639391,20191258,40000,-1,med-pos-xyerror,linear-xme
betax,1.2192989397232201,8.772579859475721e-5,0.022717669855572362,1.1750709861670254,1.2040253597637642,1.2191566633018747,1.2346100575687016,1.2634208562962577,67061.44496748927,0.9999938050259676,20191258,40000,1,med-pos-xyerror,linear-xme
sigma,1.069137448362674,3.113678847362461e-4,0.06851224875279617,0.9409034883226788,1.022047811068797,1.0668576432625263,1.1138077664822603,1.2093183970498909,48415.98950991504,0.999976967268453,20191258,40000,1,med-pos-xyerror,linear-xme
beta0,-1.1401995616099239,3.729122547601731e-4,0.08401168287430606,-1.3041890987148959,-1.1965731488847635,-1.1405471007522887,-1.083177550533315,-0.9758383955309403,50753.50709833954,1.0000241919435313,20191259,40000,-1,med-pos-xyerror,linear-xme
betax,1.20405227121958,9.528096598796603e-5,0.021313445911683583,1.1622401876798143,1.1897278200263814,1.2041891486502414,1.2183580825849953,1.2460244380854488,50037.43504486893,1.0000803706517294,20191259,40000,1,med-pos-xyerror,linear-xme
sigma,1.0541257724598885,3.4259546348942805e-4,0.06736066598920792,0.9290676559110802,1.007817285627565,1.051995535288965,1.0976049940339938,1.1942295526865527,38658.90324042211,0.9999947371906224,20191259,40000,1,med-pos-xyerror,linear-xme
beta0,-0.849172512530145,3.3182246668673023e-4,0.09195462915294479,-1.029474026180088,-0.9110786443528777,-0.8498341220332999,-0.7876233209554001,-0.6678357816091682,76795.47299475456,0.9999779111082842,20191260,40000,-1,med-pos-xyerror,linear-xme
betax,1.2517747509912416,7.563480779156777e-5,0.02121984044273132,1.2098218024945,1.2374942116964074,1.2517832500864643,1.26601830926453,1.293039912427756,78711.97558769098,1.0000340986805247,20191260,40000,1,med-pos-xyerror,linear-xme
